0.025	0.025	0.00445
0.05	0.025	0.09816
0.075	0.025	0.21345
0.1	0.025	0.30259
0.125	0.025	0.36794
0.15	0.025	0.42306
0.175	0.025	0.46492
0.2	0.025	0.49327
0.225	0.025	0.52645
0.25	0.025	0.54425
0.275	0.025	0.55961
0.3	0.025	0.5814
0.325	0.025	0.59211
0.35	0.025	0.61351
0.375	0.025	0.61965
0.4	0.025	0.62723
0.425	0.025	0.63293
0.45	0.025	0.63618
0.475	0.025	0.64527
0.5	0.025	0.64759
0.525	0.025	0.6578
0.55	0.025	0.6618
0.575	0.025	0.66243
0.6	0.025	0.67254
0.625	0.025	0.67313
0.65	0.025	0.67315
0.675	0.025	0.67959
0.7	0.025	0.68182
0.725	0.025	0.68619
0.75	0.025	0.68721
0.775	0.025	0.69036
0.8	0.025	0.69407
0.825	0.025	0.69754
0.85	0.025	0.69834
0.875	0.025	0.70104
0.9	0.025	0.70207
0.925	0.025	0.70349
0.95	0.025	0.70267
0.975	0.025	0.70566
1	0.025	0.70521
0.025	0.05	0.00324
0.05	0.05	0.09883
0.075	0.05	0.20571
0.1	0.05	0.29823
0.125	0.05	0.36868
0.15	0.05	0.4126
0.175	0.05	0.46211
0.2	0.05	0.49371
0.225	0.05	0.51629
0.25	0.05	0.53774
0.275	0.05	0.5642
0.3	0.05	0.57196
0.325	0.05	0.59757
0.35	0.05	0.59748
0.375	0.05	0.61352
0.4	0.05	0.62346
0.425	0.05	0.62857
0.45	0.05	0.63671
0.475	0.05	0.64359
0.5	0.05	0.65274
0.525	0.05	0.65615
0.55	0.05	0.66097
0.575	0.05	0.66243
0.6	0.05	0.67098
0.625	0.05	0.67531
0.65	0.05	0.67232
0.675	0.05	0.67762
0.7	0.05	0.6821
0.725	0.05	0.68252
0.75	0.05	0.68589
0.775	0.05	0.69097
0.8	0.05	0.68848
0.825	0.05	0.69299
0.85	0.05	0.69345
0.875	0.05	0.69733
0.9	0.05	0.70149
0.925	0.05	0.69923
0.95	0.05	0.70132
0.975	0.05	0.70403
1	0.05	0.70227
0.025	0.075	0.00331
0.05	0.075	0.08818
0.075	0.075	0.20381
0.1	0.075	0.28594
0.125	0.075	0.35484
0.15	0.075	0.40362
0.175	0.075	0.44445
0.2	0.075	0.47573
0.225	0.075	0.50963
0.25	0.075	0.53264
0.275	0.075	0.5612
0.3	0.075	0.57297
0.325	0.075	0.57992
0.35	0.075	0.60197
0.375	0.075	0.60491
0.4	0.075	0.61444
0.425	0.075	0.62386
0.45	0.075	0.62844
0.475	0.075	0.64181
0.5	0.075	0.64649
0.525	0.075	0.65401
0.55	0.075	0.65739
0.575	0.075	0.66038
0.6	0.075	0.66669
0.625	0.075	0.67431
0.65	0.075	0.67391
0.675	0.075	0.6741
0.7	0.075	0.68015
0.725	0.075	0.68045
0.75	0.075	0.68423
0.775	0.075	0.6825
0.8	0.075	0.69046
0.825	0.075	0.69235
0.85	0.075	0.69546
0.875	0.075	0.69668
0.9	0.075	0.6996
0.925	0.075	0.70149
0.95	0.075	0.70044
0.975	0.075	0.70311
1	0.075	0.70903
0.025	0.1	0.00293
0.05	0.1	0.08626
0.075	0.1	0.19338
0.1	0.1	0.28201
0.125	0.1	0.35646
0.15	0.1	0.40574
0.175	0.1	0.45432
0.2	0.1	0.4749
0.225	0.1	0.50139
0.25	0.1	0.53276
0.275	0.1	0.54774
0.3	0.1	0.56526
0.325	0.1	0.58413
0.35	0.1	0.59117
0.375	0.1	0.6005
0.4	0.1	0.61479
0.425	0.1	0.62453
0.45	0.1	0.63375
0.475	0.1	0.63391
0.5	0.1	0.64306
0.525	0.1	0.64998
0.55	0.1	0.65533
0.575	0.1	0.6612
0.6	0.1	0.66298
0.625	0.1	0.66525
0.65	0.1	0.66944
0.675	0.1	0.66959
0.7	0.1	0.67891
0.725	0.1	0.67952
0.75	0.1	0.68287
0.775	0.1	0.68524
0.8	0.1	0.69029
0.825	0.1	0.68959
0.85	0.1	0.69303
0.875	0.1	0.69426
0.9	0.1	0.69468
0.925	0.1	0.69714
0.95	0.1	0.69888
0.975	0.1	0.70082
1	0.1	0.70313
0.025	0.125	0.00266
0.05	0.125	0.0842
0.075	0.125	0.1883
0.1	0.125	0.28004
0.125	0.125	0.34632
0.15	0.125	0.39394
0.175	0.125	0.44058
0.2	0.125	0.47636
0.225	0.125	0.5012
0.25	0.125	0.5245
0.275	0.125	0.54808
0.3	0.125	0.5696
0.325	0.125	0.57718
0.35	0.125	0.58499
0.375	0.125	0.60403
0.4	0.125	0.61685
0.425	0.125	0.61902
0.45	0.125	0.62672
0.475	0.125	0.6338
0.5	0.125	0.64165
0.525	0.125	0.65137
0.55	0.125	0.64791
0.575	0.125	0.65632
0.6	0.125	0.66103
0.625	0.125	0.66053
0.65	0.125	0.6686
0.675	0.125	0.6743
0.7	0.125	0.67759
0.725	0.125	0.6794
0.75	0.125	0.68365
0.775	0.125	0.6847
0.8	0.125	0.6854
0.825	0.125	0.68701
0.85	0.125	0.69057
0.875	0.125	0.69242
0.9	0.125	0.69482
0.925	0.125	0.69385
0.95	0.125	0.69646
0.975	0.125	0.69821
1	0.125	0.69977
0.025	0.15	0.00257
0.05	0.15	0.07393
0.075	0.15	0.18481
0.1	0.15	0.27464
0.125	0.15	0.33358
0.15	0.15	0.38576
0.175	0.15	0.4326
0.2	0.15	0.46326
0.225	0.15	0.49446
0.25	0.15	0.52001
0.275	0.15	0.53475
0.3	0.15	0.55869
0.325	0.15	0.57547
0.35	0.15	0.57914
0.375	0.15	0.59788
0.4	0.15	0.6046
0.425	0.15	0.6189
0.45	0.15	0.62395
0.475	0.15	0.636
0.5	0.15	0.63463
0.525	0.15	0.64242
0.55	0.15	0.64898
0.575	0.15	0.64978
0.6	0.15	0.66141
0.625	0.15	0.66335
0.65	0.15	0.66391
0.675	0.15	0.67122
0.7	0.15	0.67421
0.725	0.15	0.67824
0.75	0.15	0.67762
0.775	0.15	0.67868
0.8	0.15	0.68605
0.825	0.15	0.68317
0.85	0.15	0.69142
0.875	0.15	0.6888
0.9	0.15	0.69293
0.925	0.15	0.69853
0.95	0.15	0.69611
0.975	0.15	0.70218
1	0.15	0.69751
0.025	0.175	0.00135
0.05	0.175	0.07823
0.075	0.175	0.18053
0.1	0.175	0.25824
0.125	0.175	0.32801
0.15	0.175	0.3803
0.175	0.175	0.42094
0.2	0.175	0.45659
0.225	0.175	0.48645
0.25	0.175	0.51034
0.275	0.175	0.53033
0.3	0.175	0.55575
0.325	0.175	0.57639
0.35	0.175	0.58473
0.375	0.175	0.58996
0.4	0.175	0.60692
0.425	0.175	0.6122
0.45	0.175	0.61971
0.475	0.175	0.63028
0.5	0.175	0.63011
0.525	0.175	0.64175
0.55	0.175	0.6403
0.575	0.175	0.65269
0.6	0.175	0.65537
0.625	0.175	0.65351
0.65	0.175	0.66237
0.675	0.175	0.66876
0.7	0.175	0.67422
0.725	0.175	0.67258
0.75	0.175	0.67533
0.775	0.175	0.67748
0.8	0.175	0.6814
0.825	0.175	0.68942
0.85	0.175	0.68527
0.875	0.175	0.6895
0.9	0.175	0.68902
0.925	0.175	0.68961
0.95	0.175	0.69533
0.975	0.175	0.69469
1	0.175	0.70181
0.025	0.2	0.00226
0.05	0.2	0.07018
0.075	0.2	0.18571
0.1	0.2	0.2577
0.125	0.2	0.31958
0.15	0.2	0.37751
0.175	0.2	0.41928
0.2	0.2	0.45438
0.225	0.2	0.47627
0.25	0.2	0.50634
0.275	0.2	0.53279
0.3	0.2	0.55435
0.325	0.2	0.56762
0.35	0.2	0.5757
0.375	0.2	0.5856
0.4	0.2	0.59954
0.425	0.2	0.60848
0.45	0.2	0.61681
0.475	0.2	0.62161
0.5	0.2	0.63061
0.525	0.2	0.63835
0.55	0.2	0.64475
0.575	0.2	0.64773
0.6	0.2	0.64952
0.625	0.2	0.65925
0.65	0.2	0.65817
0.675	0.2	0.66045
0.7	0.2	0.66707
0.725	0.2	0.67435
0.75	0.2	0.67483
0.775	0.2	0.68179
0.8	0.2	0.68528
0.825	0.2	0.68079
0.85	0.2	0.68764
0.875	0.2	0.68622
0.9	0.2	0.68829
0.925	0.2	0.68966
0.95	0.2	0.69226
0.975	0.2	0.69335
1	0.2	0.69519
0.025	0.225	0.0013
0.05	0.225	0.07029
0.075	0.225	0.16489
0.1	0.225	0.25724
0.125	0.225	0.31729
0.15	0.225	0.35912
