0.025	0.025	0.71444
0.025	0.05	0.71239
0.025	0.075	0.70527
0.025	0.1	0.70126
0.025	0.125	0.69658
0.025	0.15	0.68928
0.025	0.175	0.67907
0.025	0.2	0.67791
0.025	0.225	0.67007
0.025	0.25	0.66551
0.025	0.275	0.65949
0.025	0.3	0.65291
0.025	0.325	0.64737
0.025	0.35	0.63589
0.025	0.375	0.63287
0.025	0.4	0.62386
0.025	0.425	0.61167
0.025	0.45	0.60653
0.025	0.475	0.60514
0.025	0.5	0.60232
0.025	0.525	0.59991
0.025	0.55	0.58646
0.025	0.575	0.5868
0.025	0.6	0.57742
0.025	0.625	0.57276
0.025	0.65	0.57052
0.025	0.675	0.56394
0.025	0.7	0.54974
0.025	0.725	0.54937
0.025	0.75	0.54475
0.025	0.775	0.55069
0.025	0.8	0.53298
0.025	0.825	0.52219
0.025	0.85	0.51868
0.025	0.875	0.53628
0.025	0.9	0.52323
0.025	0.925	0.50751
0.025	0.95	0.50516
0.025	0.975	0.49206
0.025	1	0.48774
0.05	0.025	0.70856
0.05	0.05	0.70565
0.05	0.075	0.70526
0.05	0.1	0.69738
0.05	0.125	0.69173
0.05	0.15	0.6891
0.05	0.175	0.67729
0.05	0.2	0.67612
0.05	0.225	0.66658
0.05	0.25	0.66286
0.05	0.275	0.6546
0.05	0.3	0.64236
0.05	0.325	0.63668
0.05	0.35	0.63796
0.05	0.375	0.62637
0.05	0.4	0.61406
0.05	0.425	0.61781
0.05	0.45	0.61144
0.05	0.475	0.6019
0.05	0.5	0.5986
0.05	0.525	0.58875
0.05	0.55	0.57776
0.05	0.575	0.57646
0.05	0.6	0.56991
0.05	0.625	0.57368
0.05	0.65	0.56494
0.05	0.675	0.56191
0.05	0.7	0.54919
0.05	0.725	0.54198
0.05	0.75	0.55724
0.05	0.775	0.5244
0.05	0.8	0.53574
0.05	0.825	0.53536
0.05	0.85	0.52459
0.05	0.875	0.52356
0.05	0.9	0.50986
0.05	0.925	0.50227
0.05	0.95	0.50931
0.05	0.975	0.50788
0.05	1	0.49249
0.075	0.025	0.7099
0.075	0.05	0.70414
0.075	0.075	0.70193
0.075	0.1	0.69572
0.075	0.125	0.68817
0.075	0.15	0.68241
0.075	0.175	0.67629
0.075	0.2	0.66967
0.075	0.225	0.66595
0.075	0.25	0.6605
0.075	0.275	0.65168
0.075	0.3	0.64512
0.075	0.325	0.63136
0.075	0.35	0.63125
0.075	0.375	0.62342
0.075	0.4	0.61321
0.075	0.425	0.61083
0.075	0.45	0.60114
0.075	0.475	0.60394
0.075	0.5	0.58456
0.075	0.525	0.59166
0.075	0.55	0.58632
0.075	0.575	0.57897
0.075	0.6	0.57413
0.075	0.625	0.56645
0.075	0.65	0.55829
0.075	0.675	0.56056
0.075	0.7	0.54692
0.075	0.725	0.54193
0.075	0.75	0.53615
0.075	0.775	0.53344
0.075	0.8	0.52728
0.075	0.825	0.52716
0.075	0.85	0.52408
0.075	0.875	0.51039
0.075	0.9	0.51405
0.075	0.925	0.50387
0.075	0.95	0.50349
0.075	0.975	0.50175
0.075	1	0.49501
0.1	0.025	0.70516
0.1	0.05	0.70299
0.1	0.075	0.69663
0.1	0.1	0.68971
0.1	0.125	0.6869
0.1	0.15	0.68157
0.1	0.175	0.67169
0.1	0.2	0.66845
0.1	0.225	0.65876
0.1	0.25	0.65477
0.1	0.275	0.65047
0.1	0.3	0.63694
0.1	0.325	0.62872
0.1	0.35	0.63015
0.1	0.375	0.62385
0.1	0.4	0.61549
0.1	0.425	0.60814
0.1	0.45	0.60154
0.1	0.475	0.59447
0.1	0.5	0.5862
0.1	0.525	0.58695
0.1	0.55	0.57541
0.1	0.575	0.57086
0.1	0.6	0.56703
0.1	0.625	0.56604
0.1	0.65	0.56269
0.1	0.675	0.55561
0.1	0.7	0.54617
0.1	0.725	0.53889
0.1	0.75	0.53962
0.1	0.775	0.53231
0.1	0.8	0.52455
0.1	0.825	0.51165
0.1	0.85	0.52329
0.1	0.875	0.51852
0.1	0.9	0.517
0.1	0.925	0.4986
0.1	0.95	0.48779
0.1	0.975	0.49693
0.1	1	0.49187
0.125	0.025	0.70436
0.125	0.05	0.6992
0.125	0.075	0.69477
0.125	0.1	0.68951
0.125	0.125	0.68433
0.125	0.15	0.67625
0.125	0.175	0.66639
0.125	0.2	0.6641
0.125	0.225	0.65578
0.125	0.25	0.65064
0.125	0.275	0.64352
0.125	0.3	0.63584
0.125	0.325	0.62736
0.125	0.35	0.62199
0.125	0.375	0.61932
0.125	0.4	0.60891
0.125	0.425	0.59951
0.125	0.45	0.59926
0.125	0.475	0.59072
0.125	0.5	0.5912
0.125	0.525	0.57745
0.125	0.55	0.57574
0.125	0.575	0.56908
0.125	0.6	0.56196
0.125	0.625	0.55828
0.125	0.65	0.55796
0.125	0.675	0.55068
0.125	0.7	0.5415
0.125	0.725	0.53195
0.125	0.75	0.5318
0.125	0.775	0.52859
0.125	0.8	0.51825
0.125	0.825	0.51912
0.125	0.85	0.52439
0.125	0.875	0.51683
0.125	0.9	0.50354
0.125	0.925	0.50241
0.125	0.95	0.50829
0.125	0.975	0.49981
0.125	1	0.49801
0.15	0.025	0.70028
0.15	0.05	0.69544
0.15	0.075	0.69071
0.15	0.1	0.68557
0.15	0.125	0.67933
0.15	0.15	0.67399
0.15	0.175	0.66808
0.15	0.2	0.66039
0.15	0.225	0.65458
0.15	0.25	0.6441
0.15	0.275	0.63935
0.15	0.3	0.63188
0.15	0.325	0.62514
0.15	0.35	0.62833
