0.025	0.025	0.02158
0.05	0.025	0.14439
0.075	0.025	0.27012
0.1	0.025	0.34239
0.125	0.025	0.38522
0.15	0.025	0.40842
0.175	0.025	0.42651
0.2	0.025	0.46368
0.225	0.025	0.47614
0.25	0.025	0.49265
0.275	0.025	0.50528
0.3	0.025	0.50426
0.325	0.025	0.51519
0.35	0.025	0.5235
0.375	0.025	0.52571
0.4	0.025	0.54146
0.425	0.025	0.52501
0.45	0.025	0.5449
0.475	0.025	0.5534
0.5	0.025	0.55931
0.525	0.025	0.55301
0.55	0.025	0.55913
0.575	0.025	0.56419
0.6	0.025	0.57064
0.625	0.025	0.57839
0.65	0.025	0.5718
0.675	0.025	0.58912
0.7	0.025	0.58732
0.725	0.025	0.5853
0.75	0.025	0.59045
0.775	0.025	0.5816
0.8	0.025	0.58969
0.825	0.025	0.59512
0.85	0.025	0.5969
0.875	0.025	0.59669
0.9	0.025	0.60111
0.925	0.025	0.60102
0.95	0.025	0.60373
0.975	0.025	0.59579
1	0.025	0.60347
0.025	0.05	0.02115
0.05	0.05	0.14284
0.075	0.05	0.26361
0.1	0.05	0.31765
0.125	0.05	0.382
0.15	0.05	0.40345
0.175	0.05	0.4496
0.2	0.05	0.45783
0.225	0.05	0.47498
0.25	0.05	0.47635
0.275	0.05	0.50252
0.3	0.05	0.49677
0.325	0.05	0.5141
0.35	0.05	0.51952
0.375	0.05	0.5243
0.4	0.05	0.53364
0.425	0.05	0.54817
0.45	0.05	0.55688
0.475	0.05	0.54913
0.5	0.05	0.55685
0.525	0.05	0.55157
0.55	0.05	0.55938
0.575	0.05	0.55423
0.6	0.05	0.56991
0.625	0.05	0.57207
0.65	0.05	0.57799
0.675	0.05	0.5803
0.7	0.05	0.57695
0.725	0.05	0.57905
0.75	0.05	0.58263
0.775	0.05	0.5871
0.8	0.05	0.58761
0.825	0.05	0.59313
0.85	0.05	0.59166
0.875	0.05	0.58797
0.9	0.05	0.60493
0.925	0.05	0.60383
0.95	0.05	0.60188
0.975	0.05	0.60489
1	0.05	0.59647
0.025	0.075	0.01664
0.05	0.075	0.13833
0.075	0.075	0.25336
0.1	0.075	0.3102
0.125	0.075	0.37692
0.15	0.075	0.40009
0.175	0.075	0.4381
0.2	0.075	0.46165
0.225	0.075	0.47279
0.25	0.075	0.47937
0.275	0.075	0.48407
0.3	0.075	0.50644
0.325	0.075	0.50264
0.35	0.075	0.53193
0.375	0.075	0.51755
0.4	0.075	0.52188
0.425	0.075	0.53415
0.45	0.075	0.53492
0.475	0.075	0.5452
0.5	0.075	0.55434
0.525	0.075	0.55448
0.55	0.075	0.5622
0.575	0.075	0.5614
0.6	0.075	0.58292
0.625	0.075	0.56438
0.65	0.075	0.56418
0.675	0.075	0.56958
0.7	0.075	0.57174
0.725	0.075	0.58293
0.75	0.075	0.59133
0.775	0.075	0.58706
0.8	0.075	0.58974
0.825	0.075	0.59353
0.85	0.075	0.58066
0.875	0.075	0.59421
0.9	0.075	0.59359
0.925	0.075	0.59605
0.95	0.075	0.59666
0.975	0.075	0.60528
1	0.075	0.59372
0.025	0.1	0.01489
0.05	0.1	0.13707
0.075	0.1	0.25909
0.1	0.1	0.32641
0.125	0.1	0.3641
0.15	0.1	0.40669
0.175	0.1	0.43622
0.2	0.1	0.43379
0.225	0.1	0.46829
0.25	0.1	0.46679
0.275	0.1	0.50049
0.3	0.1	0.49765
0.325	0.1	0.51257
0.35	0.1	0.51192
0.375	0.1	0.52273
0.4	0.1	0.52347
0.425	0.1	0.54255
0.45	0.1	0.53751
0.475	0.1	0.54898
0.5	0.1	0.55063
0.525	0.1	0.55422
0.55	0.1	0.55787
0.575	0.1	0.56481
0.6	0.1	0.56619
0.625	0.1	0.57261
0.65	0.1	0.56419
0.675	0.1	0.57182
0.7	0.1	0.57009
0.725	0.1	0.5823
0.75	0.1	0.57939
0.775	0.1	0.57525
0.8	0.1	0.57922
0.825	0.1	0.58907
0.85	0.1	0.58237
0.875	0.1	0.58969
0.9	0.1	0.59936
0.925	0.1	0.60676
0.95	0.1	0.60328
0.975	0.1	0.60804
1	0.1	0.5933
0.025	0.125	0.01774
0.05	0.125	0.12659
0.075	0.125	0.21946
0.1	0.125	0.31149
0.125	0.125	0.37263
0.15	0.125	0.41237
0.175	0.125	0.4238
0.2	0.125	0.46102
0.225	0.125	0.46981
0.25	0.125	0.48695
0.275	0.125	0.4827
0.3	0.125	0.49726
0.325	0.125	0.50801
0.35	0.125	0.51447
0.375	0.125	0.50879
0.4	0.125	0.52348
0.425	0.125	0.53749
0.45	0.125	0.53952
0.475	0.125	0.53954
0.5	0.125	0.5504
0.525	0.125	0.55447
0.55	0.125	0.55109
0.575	0.125	0.5664
0.6	0.125	0.5625
0.625	0.125	0.57139
0.65	0.125	0.56897
0.675	0.125	0.56577
0.7	0.125	0.56422
0.725	0.125	0.57888
0.75	0.125	0.58118
0.775	0.125	0.58915
0.8	0.125	0.57149
0.825	0.125	0.57998
0.85	0.125	0.58577
0.875	0.125	0.58819
0.9	0.125	0.59593
0.925	0.125	0.59717
0.95	0.125	0.59234
0.975	0.125	0.60264
1	0.125	0.59902
0.025	0.15	0.01443
0.05	0.15	0.12383
0.075	0.15	0.23336
0.1	0.15	0.31006
0.125	0.15	0.35456
0.15	0.15	0.39864
0.175	0.15	0.42314
0.2	0.15	0.43954
0.225	0.15	0.45801
0.25	0.15	0.47083
0.275	0.15	0.48545
0.3	0.15	0.48026
0.325	0.15	0.49473
0.35	0.15	0.52131
0.375	0.15	0.51784
0.4	0.15	0.52587
0.425	0.15	0.52531
0.45	0.15	0.53958
0.475	0.15	0.54853
0.5	0.15	0.54656
0.525	0.15	0.54725
0.55	0.15	0.5555
0.575	0.15	0.54544
0.6	0.15	0.56301
0.625	0.15	0.55535
0.65	0.15	0.57434
0.675	0.15	0.57022
