0.025	0.025	0
0.05	0.025	0
0.075	0.025	0
0.1	0.025	0
0.125	0.025	0
0.15	0.025	6.81333E-4
0.175	0.025	0.00487
0.2	0.025	0.01038
0.225	0.025	0.01705
0.25	0.025	0.02805
0.275	0.025	0.0332
0.3	0.025	0.04576
0.325	0.025	0.05021
0.35	0.025	0.06372
0.375	0.025	0.06574
0.4	0.025	0.0754
0.425	0.025	0.08309
0.45	0.025	0.08589
0.475	0.025	0.09633
0.5	0.025	0.10014
0.525	0.025	0.10317
0.55	0.025	0.11606
0.575	0.025	0.11883
0.6	0.025	0.12272
0.625	0.025	0.12653
0.65	0.025	0.13336
0.675	0.025	0.13369
0.7	0.025	0.14106
0.725	0.025	0.14537
0.75	0.025	0.14639
0.775	0.025	0.14675
0.8	0.025	0.15564
0.825	0.025	0.16206
0.85	0.025	0.16469
0.875	0.025	0.16814
0.9	0.025	0.17246
0.925	0.025	0.17371
0.95	0.025	0.1719
0.975	0.025	0.18291
1	0.025	0.18762
0.025	0.05	0
0.05	0.05	0
0.075	0.05	0
0.1	0.05	0
0.125	0.05	9.9E-5
0.15	0.05	0.00213
0.175	0.05	0.00304
0.2	0.05	0.0094
0.225	0.05	0.01796
0.25	0.05	0.02868
0.275	0.05	0.03765
0.3	0.05	0.04224
0.325	0.05	0.05311
0.35	0.05	0.06227
0.375	0.05	0.06735
0.4	0.05	0.07817
0.425	0.05	0.07933
0.45	0.05	0.0902
0.475	0.05	0.0956
0.5	0.05	0.09987
0.525	0.05	0.10407
0.55	0.05	0.11209
0.575	0.05	0.1123
0.6	0.05	0.11838
0.625	0.05	0.1275
0.65	0.05	0.13147
0.675	0.05	0.13635
0.7	0.05	0.13882
0.725	0.05	0.14065
0.75	0.05	0.14983
0.775	0.05	0.14714
0.8	0.05	0.15352
0.825	0.05	0.15765
0.85	0.05	0.16557
0.875	0.05	0.16821
0.9	0.05	0.17009
0.925	0.05	0.17103
0.95	0.05	0.17329
0.975	0.05	0.17864
1	0.05	0.18428
0.025	0.075	0
0.05	0.075	0
0.075	0.075	0
0.1	0.075	0
0.125	0.075	3.30667E-4
0.15	0.075	0.00138
0.175	0.075	0.00695
0.2	0.075	0.01025
0.225	0.075	0.01693
0.25	0.075	0.02803
0.275	0.075	0.03437
0.3	0.075	0.04517
0.325	0.075	0.0514
0.35	0.075	0.06111
0.375	0.075	0.06845
0.4	0.075	0.07555
0.425	0.075	0.0828
0.45	0.075	0.08641
0.475	0.075	0.09157
0.5	0.075	0.09723
0.525	0.075	0.10066
0.55	0.075	0.11237
0.575	0.075	0.11355
0.6	0.075	0.11979
0.625	0.075	0.12404
0.65	0.075	0.12711
0.675	0.075	0.13124
0.7	0.075	0.13627
0.725	0.075	0.13975
0.75	0.075	0.14421
0.775	0.075	0.1492
0.8	0.075	0.14925
0.825	0.075	0.15706
0.85	0.075	0.16066
0.875	0.075	0.16407
0.9	0.075	0.1651
0.925	0.075	0.17216
0.95	0.075	0.17427
0.975	0.075	0.17357
1	0.075	0.17534
0.025	0.1	0
0.05	0.1	0
0.075	0.1	0
0.1	0.1	0
0.125	0.1	1.81333E-4
0.15	0.1	0.00114
0.175	0.1	0.00644
0.2	0.1	0.01061
0.225	0.1	0.01554
0.25	0.1	0.02352
0.275	0.1	0.03254
0.3	0.1	0.0459
0.325	0.1	0.04993
0.35	0.1	0.05913
0.375	0.1	0.0669
0.4	0.1	0.07642
0.425	0.1	0.07851
0.45	0.1	0.08411
0.475	0.1	0.09157
0.5	0.1	0.09502
0.525	0.1	0.10327
0.55	0.1	0.10835
0.575	0.1	0.11315
0.6	0.1	0.11689
