0.025	0.025	0
0.05	0.025	0
0.075	0.025	3.57E-4
0.1	0.025	0.01052
0.125	0.025	0.03692
0.15	0.025	0.06327
0.175	0.025	0.08329
0.2	0.025	0.11241
0.225	0.025	0.13818
0.25	0.025	0.15335
0.275	0.025	0.17151
0.3	0.025	0.1874
0.325	0.025	0.20345
0.35	0.025	0.21636
0.375	0.025	0.23293
0.4	0.025	0.24204
0.425	0.025	0.25591
0.45	0.025	0.25997
0.475	0.025	0.27026
0.5	0.025	0.27707
0.525	0.025	0.28611
0.55	0.025	0.29031
0.575	0.025	0.30164
0.6	0.025	0.30925
0.625	0.025	0.30955
0.65	0.025	0.31464
0.675	0.025	0.32157
0.7	0.025	0.3275
0.725	0.025	0.331
0.75	0.025	0.33923
0.775	0.025	0.34351
0.8	0.025	0.34259
0.825	0.025	0.35122
0.85	0.025	0.35395
0.875	0.025	0.35351
0.9	0.025	0.35949
0.925	0.025	0.36711
0.95	0.025	0.36729
0.975	0.025	0.36925
1	0.025	0.37653
0.025	0.05	0
0.05	0.05	0
0.075	0.05	6.49333E-4
0.1	0.05	0.01169
0.125	0.05	0.03522
0.15	0.05	0.05993
0.175	0.05	0.0858
0.2	0.05	0.11332
0.225	0.05	0.13112
0.25	0.05	0.15035
0.275	0.05	0.16703
0.3	0.05	0.18443
0.325	0.05	0.20202
0.35	0.05	0.21374
0.375	0.05	0.23273
0.4	0.05	0.23539
0.425	0.05	0.23906
0.45	0.05	0.25067
0.475	0.05	0.26258
0.5	0.05	0.27207
0.525	0.05	0.27519
0.55	0.05	0.28819
0.575	0.05	0.29252
0.6	0.05	0.30195
0.625	0.05	0.30204
0.65	0.05	0.31248
0.675	0.05	0.3114
0.7	0.05	0.31818
0.725	0.05	0.32164
0.75	0.05	0.32779
0.775	0.05	0.33194
0.8	0.05	0.34095
0.825	0.05	0.34161
0.85	0.05	0.34815
0.875	0.05	0.35292
0.9	0.05	0.35373
0.925	0.05	0.35639
0.95	0.05	0.36611
0.975	0.05	0.36303
1	0.05	0.37219
0.025	0.075	0
0.05	0.075	0
0.075	0.075	3.63333E-4
0.1	0.075	0.00632
0.125	0.075	0.03464
0.15	0.075	0.06634
0.175	0.075	0.08312
0.2	0.075	0.10327
0.225	0.075	0.12999
0.25	0.075	0.14977
0.275	0.075	0.16003
0.3	0.075	0.17486
0.325	0.075	0.18846
0.35	0.075	0.20851
0.375	0.075	0.21668
0.4	0.075	0.2301
0.425	0.075	0.23656
0.45	0.075	0.24621
0.475	0.075	0.25542
0.5	0.075	0.26246
0.525	0.075	0.26662
0.55	0.075	0.2826
0.575	0.075	0.2889
0.6	0.075	0.2887
0.625	0.075	0.29405
0.65	0.075	0.30318
0.675	0.075	0.3074
0.7	0.075	0.31128
0.725	0.075	0.31646
0.75	0.075	0.32276
0.775	0.075	0.3224
0.8	0.075	0.333
0.825	0.075	0.33829
0.85	0.075	0.34161
0.875	0.075	0.34382
0.9	0.075	0.34601
0.925	0.075	0.34399
0.95	0.075	0.35604
0.975	0.075	0.35649
1	0.075	0.35651
0.025	0.1	0
0.05	0.1	0
0.075	0.1	8.79333E-4
0.1	0.1	0.00778
0.125	0.1	0.0355
0.15	0.1	0.06459
0.175	0.1	0.07952
0.2	0.1	0.10282
0.225	0.1	0.11949
0.25	0.1	0.13843
0.275	0.1	0.15335
0.3	0.1	0.1804
0.325	0.1	0.18979
0.35	0.1	0.19742
0.375	0.1	0.20588
0.4	0.1	0.21599
0.425	0.1	0.2241
0.45	0.1	0.23451
0.475	0.1	0.24573
0.5	0.1	0.25304
0.525	0.1	0.25464
0.55	0.1	0.27204
